 ,Area,Mean,Min,Max
988,6,100.000,97,103
989,4,97.000,96,98
990,31,102.065,95,113
991,21,113.476,103,121
992,12,108.333,102,113
993,29,105.000,95,116
994,19,102.895,96,114
995,27,122.704,105,134
996,37,101.541,94,108
997,18,103.444,97,111
998,33,116.818,96,132
999,5,99.600,99,100
1000,29,126.241,118,135
1001,4,100.500,99,102
1002,39,104.128,94,116
1003,36,99.611,93,106
1004,12,140.250,133,145
1005,32,108.812,100,120
1006,35,106.600,94,118
1007,10,96.900,94,101
1008,6,97.833,95,99
1009,14,164.429,160,169
1010,5,96.000,96,96
1011,40,111.875,97,126
1012,37,108.676,97,119
1013,35,97.200,95,101
1014,4,100.000,97,102
1015,17,102.765,96,108
1016,9,100.556,98,102
1017,32,102.562,97,108
1018,24,102.292,97,108
1019,32,103.250,97,112
1020,18,122.167,109,132
1021,27,100.815,95,109
1022,22,105.409,95,111
1023,32,117.969,101,133
1024,21,119.095,104,128
1025,8,101.250,98,106
1026,37,102.730,96,109
1027,29,100.724,95,106
1028,35,115.143,101,128
1029,15,100.667,97,104
1030,31,133.161,116,145
1031,9,95.222,92,98
1032,4,110.500,110,111
1033,9,106.000,102,110
1034,20,97.650,93,106
1035,7,103.000,100,107
1036,6,97.667,96,100
1037,16,116.438,109,124
1038,4,96.250,95,98
1039,35,103.514,96,110
1040,10,104.500,100,109
1041,16,98.250,95,102
1042,21,106.143,94,117
1043,22,100.955,96,104
1044,12,99.167,93,105
1045,8,100.625,97,103
1046,28,104.571,97,111
1047,4,101.000,100,102
1048,32,103.469,94,110
1049,9,98.333,97,101
1050,4,96.250,96,97
1051,22,134.091,116,144
1052,9,100.444,98,104
1053,26,130.385,115,144
1054,10,103.500,98,112
1055,14,103.071,99,108
1056,12,142.750,125,162
1057,8,155.500,154,157
1058,18,142.056,126,151
1059,30,99.767,95,104
1060,30,100.700,97,107
1061,31,105.323,94,118
1062,39,119.949,96,137
1063,18,103.167,95,109
1064,8,134.750,122,148
1065,20,106.850,99,114
1066,21,115.857,106,125
1067,33,103.455,96,112
1068,22,106.045,95,116
1069,37,121.459,112,126
1070,5,116.000,114,117
1071,32,151.344,140,159
1072,7,102.000,98,105
1073,32,105.406,96,118
1074,32,115.312,96,125
1075,12,96.917,95,98
1076,14,106.000,97,109
1077,7,151.143,148,153
1078,15,97.933,95,100
1079,28,96.821,93,100
1080,9,109.444,107,112
1081,19,150.684,144,157
1082,15,99.067,95,102
1083,5,100.000,97,102
1084,30,102.567,93,112
1085,33,109.091,99,117
1086,29,103.483,95,111
1087,15,102.933,97,108
1088,34,100.912,94,107
1089,23,100.652,94,107
1090,6,96.500,95,97
1091,35,118.943,98,134
1092,11,99.000,94,105
1093,22,111.227,104,119
1094,29,104.621,96,116
1095,22,100.182,95,110
1096,19,97.579,93,101
1097,35,101.000,94,110
1098,17,97.000,94,100
1099,4,94.500,93,95
1100,4,99.250,97,101
1101,5,119.000,116,121
1102,13,98.154,96,103
1103,10,95.600,94,97
1104,12,101.417,97,106
1105,39,111.462,98,127
1106,7,98.286,97,99
1107,4,133.500,130,136
1108,30,147.167,143,151
1109,35,111.457,102,119
1110,25,104.320,96,110
1111,15,100.933,94,109
1112,4,145.750,144,148
1113,4,105.000,104,106
1114,11,99.091,97,101
1115,36,117.833,98,138
1116,8,114.000,111,116
1117,38,112.737,102,126
1118,38,117.763,97,129
1119,22,101.227,94,107
1120,13,103.692,99,106
1121,29,149.621,110,171
1122,5,143.200,134,148
1123,4,151.000,150,152
1124,7,102.857,98,105
1125,5,96.800,96,98
1126,16,110.688,104,118
1127,36,103.778,94,116
1128,20,105.100,98,110
1129,27,98.889,95,104
1130,29,118.552,95,134
1131,40,104.275,96,113
1132,40,111.050,95,127
1133,38,101.553,92,107
1134,36,103.917,95,116
1135,12,119.667,115,122
1136,24,106.625,96,114
1137,34,108.912,96,119
1138,18,98.333,95,104
1139,33,114.879,99,130
1140,9,100.444,97,102
1141,6,95.833,95,97
1142,8,103.000,98,108
1143,38,106.000,94,118
1144,30,96.533,92,104
1145,39,136.077,116,154
1146,37,129.405,105,146
1147,14,98.714,95,102
1148,8,102.125,98,106
1149,10,115.200,110,120
1150,4,111.000,109,112
1151,18,116.667,108,122
1152,32,119.312,102,131
1153,37,107.838,98,115
1154,25,106.520,95,118
1155,9,96.889,94,100
1156,13,96.769,94,98
1157,8,108.250,105,115
1158,40,110.075,94,119
1159,29,120.793,105,128
1160,12,98.583,95,101
1161,7,143.000,143,143
1162,11,98.909,96,102
1163,13,114.538,105,122
1164,31,100.839,94,105
1165,4,110.000,109,111
1166,15,104.933,97,112
1167,20,98.650,95,103
1168,4,145.750,145,146
1169,9,102.889,97,105
1170,24,100.917,96,106
1171,21,100.524,96,108
1172,23,128.609,118,134
1173,39,97.538,93,103
1174,17,130.824,126,137
1175,28,103.750,94,112
1176,21,101.714,96,106
1177,36,105.444,92,113
1178,12,120.167,110,126
1179,29,101.931,97,108
1180,6,109.833,104,113
1181,21,134.000,127,138
1182,36,99.639,95,104
1183,34,105.324,97,114
1184,4,148.250,148,149
1185,27,102.889,96,112
1186,25,101.600,96,108
1187,16,97.125,94,100
1188,34,101.735,92,109
1189,16,104.125,97,110
1190,7,100.286,98,102
1191,38,111.474,99,118
1192,8,122.625,116,128
1193,25,145.720,143,150
1194,13,112.000,105,117
1195,26,101.385,95,109
1196,8,119.625,115,125
1197,23,113.957,109,118
1198,32,131.781,118,148
1199,27,112.000,102,121
1200,15,99.733,95,103
1201,15,98.800,95,103
1202,31,117.806,108,129
1203,39,111.667,95,129
1204,6,102.500,99,106
1205,39,113.846,103,122
1206,23,109.174,99,118
1207,32,115.188,104,122
1208,11,99.545,98,101
1209,40,133.175,116,145
1210,35,107.429,94,116
1211,4,106.000,105,107
1212,31,103.839,96,113
1213,22,109.273,98,115
1214,12,95.500,94,98
1215,11,111.545,105,118
1216,15,99.533,95,103
1217,17,114.000,103,121
1218,14,114.643,111,117
1219,27,102.259,94,110
1220,27,103.741,96,113
1221,6,96.333,95,98
1222,4,93.500,92,95
1223,8,95.625,95,96
1224,37,104.459,94,115
1225,14,97.571,95,100
1226,21,96.476,93,99
1227,35,98.000,94,103
1228,4,100.500,98,104
1229,4,97.000,95,99
1230,7,164.714,156,173
1231,6,107.333,104,110
1232,20,98.750,95,102
1233,22,101.455,96,110
1234,17,104.529,101,108
1235,29,102.793,95,111
1236,34,107.765,97,119
1237,23,102.217,96,110
1238,13,103.538,100,105
1239,4,134.500,131,137
1240,5,110.400,108,113
1241,7,95.000,94,96
1242,11,97.273,95,99
1243,7,100.286,98,103
1244,10,97.600,96,100
1245,26,101.654,98,105
1246,4,97.500,97,98
1247,15,96.867,94,99
1248,29,105.931,97,116
1249,5,103.800,102,106
1250,21,114.667,105,121
1251,6,97.833,95,100
1252,15,128.333,122,134
1253,39,105.846,97,115
1254,24,101.000,93,108
1255,4,96.000,94,98
1256,36,96.806,93,101
1257,21,97.476,94,102
1258,31,97.935,96,101
1259,21,106.095,100,112
1260,28,107.893,97,116
1261,35,121.086,92,140
1262,28,97.071,94,103
