 ,Area,Mean,Min,Max
824,12,92.500,86,100
825,33,131.364,85,157
826,21,114.524,96,125
827,7,82.286,81,84
828,4,103.000,98,112
829,13,118.769,110,129
830,33,93.121,80,107
831,4,79.750,79,81
832,10,93.100,88,99
833,5,92.600,90,94
834,5,92.600,90,94
835,30,96.533,86,108
836,10,126.000,118,134
837,13,132.615,124,137
838,22,103.545,90,119
839,19,100.947,75,126
840,38,124.289,94,156
841,10,85.400,82,89
842,17,77.000,75,80
843,4,83.250,82,85
844,7,95.429,94,97
845,15,80.933,76,85
846,5,123.600,120,126
847,21,114.143,104,123
848,16,84.938,82,88
849,21,83.333,81,86
850,24,88.042,79,95
851,7,91.143,90,93
852,5,90.200,88,92
853,14,106.857,97,116
854,29,162.000,125,184
855,19,105.263,100,110
856,11,75.273,71,79
857,28,97.214,87,107
858,5,81.400,77,85
859,33,134.303,88,164
860,6,79.500,78,83
861,39,84.821,77,96
862,21,99.095,95,103
863,11,100.818,94,108
864,38,170.026,134,199
865,6,90.333,88,93
866,16,89.438,86,93
867,28,130.500,108,143
868,37,103.135,85,137
869,11,90.000,88,92
870,35,87.429,79,98
871,9,95.222,93,98
872,26,168.769,125,197
873,7,86.714,84,89
874,40,113.275,91,134
875,17,104.941,95,110
876,37,91.757,88,97
877,12,94.583,87,105
878,30,96.233,85,109
879,18,102.500,95,115
880,6,108.833,106,116
881,12,97.417,94,100
882,37,158.027,131,176
883,33,81.545,76,91
884,25,91.560,81,98
885,11,98.909,95,103
886,27,84.222,73,96
887,35,115.114,94,131
888,30,96.967,89,105
889,11,79.455,75,83
890,13,90.308,85,95
891,16,97.000,91,100
892,26,153.038,119,187
893,7,95.000,91,101
894,29,90.414,80,102
895,15,94.000,86,103
896,13,85.538,81,92
897,5,110.400,108,113
898,28,92.857,87,99
899,39,101.231,86,114
900,17,94.235,90,101
901,36,99.639,83,114
902,15,92.000,88,97
903,4,96.250,96,97
904,5,91.000,90,92
905,32,118.875,81,151
906,7,96.857,92,101
907,35,112.343,102,122
908,10,111.600,104,117
909,12,101.500,95,115
910,5,102.200,95,113
911,23,114.478,87,133
912,7,89.143,87,91
913,33,104.909,96,112
914,12,91.667,86,98
915,28,86.036,82,90
916,40,81.550,73,95
917,34,110.088,96,120
918,8,87.625,83,94
919,40,107.625,90,127
920,16,116.938,112,121
921,36,137.472,100,159
922,16,149.625,141,155
923,11,73.818,73,75
924,6,109.667,105,115
925,12,89.333,88,91
926,28,112.250,76,140
927,40,154.575,116,181
928,20,137.950,115,151
929,5,106.400,100,111
930,25,102.360,90,112
931,28,97.714,90,107
932,23,124.348,108,139
933,36,137.389,114,158
934,38,99.526,90,106
935,22,92.091,85,97
936,21,146.143,124,156
937,29,89.483,82,96
938,4,81.250,81,82
939,22,90.864,86,94
940,37,100.324,73,129
941,37,147.919,118,170
942,8,78.625,76,82
943,29,98.138,94,102
944,25,131.600,118,148
945,6,75.333,74,77
946,23,105.609,96,117
947,27,162.815,123,189
948,31,98.032,88,107
949,35,149.057,122,166
950,15,86.400,80,95
951,13,90.154,82,97
952,11,78.818,76,82
953,21,106.524,94,115
954,4,116.000,111,120
955,5,104.800,91,123
956,34,108.000,91,123
957,9,90.889,87,97
958,8,92.000,90,93
959,16,89.125,86,93
960,12,84.750,81,89
961,36,179.583,106,218
962,19,111.211,100,120
963,14,142.857,124,155
964,37,90.162,81,101
965,8,128.000,122,135
966,4,82.750,80,86
967,28,107.321,101,114
968,38,174.579,106,226
969,37,152.135,110,188
970,28,90.893,81,99
971,37,102.757,87,117
972,31,130.516,102,153
973,4,92.500,90,97
974,8,75.625,73,79
975,5,105.600,104,108
976,4,84.750,83,87
977,37,97.649,85,115
978,4,113.250,111,116
979,14,108.214,104,112
980,23,106.609,97,112
981,15,116.400,104,131
982,23,99.174,90,105
983,13,127.923,123,134
984,21,89.000,85,94
985,4,82.250,81,83
986,15,114.333,111,117
987,17,127.824,123,132
988,4,81.000,78,85
989,12,81.333,77,84
990,29,112.034,90,134
991,32,151.531,122,170
