 ,Area,Mean,Min,Max
445,8,109.375,106,112
446,24,150.250,128,165
447,37,116.432,101,132
448,9,103.333,99,107
449,11,110.909,108,116
450,5,103.800,101,106
451,5,139.400,131,149
452,9,107.222,103,110
453,22,115.500,105,125
454,13,103.385,99,109
455,35,141.457,121,154
456,38,146.158,113,166
457,40,111.525,102,123
458,27,120.370,101,135
459,13,113.000,106,120
460,33,110.273,100,119
461,40,117.225,101,127
462,15,155.133,137,165
463,11,127.545,120,133
464,4,108.750,108,110
465,29,112.103,102,124
466,23,136.304,121,150
467,30,130.533,113,148
468,9,135.000,124,147
469,29,108.517,99,119
470,31,118.129,101,132
471,11,111.455,104,118
472,11,107.091,104,110
473,30,139.933,119,152
474,8,134.125,127,140
475,30,117.767,107,128
476,5,114.800,113,116
477,25,110.920,101,116
478,10,106.400,102,112
479,12,109.583,103,114
480,34,105.676,99,115
481,19,128.263,115,138
482,5,102.400,101,103
483,16,145.062,126,155
484,7,145.143,140,148
485,12,111.917,101,118
486,12,114.333,111,120
487,19,108.632,104,116
488,17,157.471,136,169
489,37,120.486,102,138
490,22,111.364,102,116
491,14,105.429,101,109
492,14,146.857,136,155
493,24,104.292,100,111
494,10,127.000,121,133
495,36,117.028,101,130
496,5,126.400,123,129
497,8,132.875,124,140
498,25,116.280,98,129
499,34,122.765,103,133
500,27,118.778,102,131
501,6,105.500,99,110
502,37,140.027,119,155
503,14,110.143,103,118
504,5,130.400,128,133
505,30,139.133,118,153
506,7,116.714,113,121
507,39,146.205,120,166
508,31,140.645,116,154
509,19,130.684,111,142
510,40,155.300,119,174
511,25,112.480,104,122
512,15,103.133,102,105
513,5,109.000,108,111
514,27,145.926,119,160
515,11,107.727,100,115
516,38,125.816,110,140
517,28,124.893,114,135
518,33,125.182,101,141
519,8,111.000,108,113
520,9,106.444,103,109
521,36,115.306,102,130
522,14,135.071,121,144
523,16,121.562,113,133
524,22,139.091,128,151
525,26,107.423,102,114
526,32,114.000,100,132
527,24,149.417,133,160
528,23,104.652,101,109
529,22,135.727,116,144
530,21,141.381,129,151
531,21,126.714,111,135
532,22,131.273,109,145
533,13,149.615,144,155
534,8,122.250,121,125
535,18,135.167,115,147
536,6,128.167,125,131
537,27,108.444,102,117
538,10,120.100,114,125
539,40,118.950,102,133
540,17,129.176,121,138
541,32,157.688,137,175
542,24,112.417,101,121
543,16,133.500,125,140
544,32,121.844,104,143
545,7,125.000,115,130
546,29,140.310,114,154
547,30,120.867,106,135
548,14,132.357,122,140
549,36,115.528,103,128
550,34,128.441,106,151
551,20,104.300,99,111
552,35,130.914,100,147
553,8,142.000,133,150
554,14,111.143,107,117
555,38,116.211,103,130
556,35,117.086,103,129
557,19,134.368,119,144
558,12,114.833,104,121
559,14,116.714,107,125
560,12,123.083,116,127
561,26,115.423,106,127
562,19,113.895,106,124
563,17,110.059,101,119
564,17,137.059,125,146
565,6,116.333,112,119
566,21,114.429,104,126
567,15,127.333,121,134
568,6,133.500,128,138
569,12,119.667,108,133
570,37,152.135,126,166
571,10,121.300,110,129
572,6,105.000,103,108
573,9,114.000,107,118
574,25,141.960,129,149
575,7,101.857,101,104
576,40,119.650,100,134
577,11,110.273,105,115
578,35,146.200,118,164
579,6,106.833,105,110
580,25,113.960,102,128
581,6,151.000,143,156
582,27,148.259,126,161
583,15,128.200,119,136
584,25,140.960,125,153
585,14,108.429,102,113
586,38,109.000,99,117
587,32,130.000,121,140
588,11,118.636,107,125
589,34,135.647,105,152
590,11,133.727,121,140
591,32,108.625,102,115
592,7,115.429,111,118
593,32,111.938,102,123
594,25,114.960,104,127
595,7,125.571,122,132
596,12,114.750,108,119
597,15,108.533,104,116
598,4,113.750,111,116
599,21,116.952,107,125
600,7,107.000,106,108
601,30,112.567,99,124
602,18,141.111,122,152
603,12,118.583,112,126
604,40,123.150,103,135
605,6,108.167,103,112
606,23,109.913,103,117
607,8,133.875,129,138
608,26,111.000,103,118
609,4,103.750,102,106
610,30,114.067,101,126
611,7,116.000,113,118
612,33,139.818,125,151
613,11,111.455,105,114
614,28,148.179,120,161
615,24,110.417,102,119
616,22,128.136,118,134
617,19,125.526,119,130
618,39,127.769,101,152
619,31,115.871,103,130
620,11,114.091,107,120
621,20,112.100,105,119
622,14,148.643,137,156
623,14,119.286,111,129
624,26,159.923,139,171
625,22,127.864,115,138
626,16,154.188,143,165
627,9,124.444,121,128
628,10,109.200,102,116
629,5,121.200,117,124
630,29,153.483,137,166
631,9,102.889,100,106
632,14,123.000,111,130
633,34,135.176,111,149
634,13,110.769,106,116
635,8,105.000,101,109
636,7,119.143,114,122
637,16,105.875,102,112
638,19,134.421,127,140
639,12,137.667,124,147
640,7,108.857,106,111
641,36,128.556,110,143
642,7,102.143,101,105
643,15,106.800,104,109
644,33,114.970,103,125
645,9,108.000,102,111
646,6,106.333,103,108
647,5,144.800,140,151
648,17,127.471,108,140
649,5,125.800,121,129
650,28,107.857,103,116
651,14,109.357,106,113
652,8,145.250,140,150
653,21,112.905,103,122
654,5,141.800,140,144
655,21,112.524,104,119
656,31,155.258,126,171
657,11,178.364,174,182
658,31,123.000,107,140
659,22,139.409,134,148
660,26,112.462,99,128
661,11,140.364,128,149
662,21,118.048,109,127
663,13,128.000,119,135
664,9,111.111,107,114
665,18,112.000,106,118
666,18,127.833,115,136
667,10,125.100,115,130
668,26,150.923,135,167
669,16,106.625,102,111
670,18,123.444,113,137
671,31,121.419,109,130
672,20,112.150,106,117
673,9,138.111,129,145
674,12,126.583,112,141
675,21,125.286,112,134
676,24,136.792,119,147
677,40,112.700,101,122
678,5,111.400,108,115
679,29,113.724,104,126
680,35,129.314,106,143
681,37,129.838,112,142
682,20,139.000,127,146
683,4,122.500,120,124
684,9,136.778,129,144
685,37,118.703,106,132
686,32,142.500,112,160
687,5,115.800,113,118
688,24,108.958,105,114
689,5,109.000,107,110
690,12,128.500,125,132
691,23,110.391,101,119
692,23,119.000,110,127
693,36,119.639,98,137
694,31,149.323,114,168
695,22,115.682,111,121
696,15,125.800,113,133
697,25,113.160,99,124
698,26,119.000,101,136
699,19,157.684,138,171
700,4,111.000,108,113
701,36,133.250,114,147
702,6,122.500,115,127
703,13,136.615,127,144
704,25,117.760,112,123
705,32,115.938,105,131
706,8,108.125,105,112
707,22,113.182,105,120
708,17,126.941,119,131
709,18,133.278,122,142
710,4,111.500,106,115
711,11,103.091,101,105
712,8,122.750,119,125
713,19,117.789,105,128
714,8,114.000,102,122
715,28,112.607,101,124
716,8,135.625,130,140
717,17,117.176,110,121
718,13,114.692,105,124
719,38,134.342,114,147
720,6,115.167,113,118
721,17,139.765,124,151
722,28,138.464,112,156
723,26,135.115,122,149
724,14,127.643,118,138
725,39,113.051,103,119
726,5,134.000,123,141
727,40,127.975,106,142
728,38,125.237,115,139
729,36,132.778,114,149
730,14,105.429,99,111
731,14,110.214,107,113
732,14,121.786,113,128
733,4,105.750,104,108
734,32,124.938,112,136
735,12,129.500,119,138
736,30,117.600,100,133
737,39,127.051,108,143
738,9,129.889,127,132
739,10,123.600,115,127
740,9,118.444,114,125
741,26,130.346,116,138
742,39,122.256,101,139
743,24,110.458,101,117
744,9,138.667,129,146
745,21,137.238,118,149
746,21,111.000,101,119
747,4,104.250,103,106
748,20,146.300,129,157
749,24,139.083,124,146
750,12,149.667,142,155
751,5,131.800,126,135
752,8,107.500,104,113
753,32,118.719,107,130
754,34,131.118,119,140
755,17,116.353,106,125
756,32,119.594,101,132
757,32,131.844,113,152
758,38,134.842,108,155
759,28,108.107,102,112
760,4,110.500,108,112
761,11,112.455,103,119
762,23,121.565,109,136
763,26,130.462,116,141
764,37,157.405,133,173
765,31,117.710,103,124
766,11,122.727,113,130
767,40,124.525,106,135
768,27,128.222,115,143
769,19,115.947,105,127
770,35,131.257,113,145
771,27,149.889,135,163
772,15,132.200,124,139
773,26,146.192,127,160
774,18,133.833,124,142
775,11,141.091,139,143
776,21,138.857,128,147
777,32,117.688,108,127
778,39,128.051,109,143
779,14,120.000,115,126
780,17,140.647,132,147
781,5,115.200,113,117
782,5,120.000,118,121
783,27,150.741,138,160
784,19,144.895,137,152
785,18,140.167,131,146
786,26,115.192,108,121
787,10,124.900,118,131
788,25,123.840,116,131
789,23,122.304,116,127
790,5,128.400,127,129
791,34,143.059,128,154
792,10,146.600,133,154
793,15,107.800,103,113
794,36,117.639,106,130
795,32,134.938,118,148
796,5,123.400,121,126
797,17,136.118,127,144
798,5,132.200,128,136
799,34,128.794,116,141
800,5,119.200,116,122
801,4,127.750,121,131
802,4,110.750,108,114
803,7,127.857,120,132
804,17,107.471,103,111
805,10,143.100,134,151
806,22,144.955,134,153
807,20,117.100,113,120
808,15,125.867,115,132
809,21,124.714,118,132
810,5,118.400,116,119
811,17,108.000,104,112
812,19,120.263,108,128
813,5,111.600,108,114
814,29,134.448,113,148
815,8,110.875,107,115
816,24,135.833,120,150
817,19,133.684,125,143
818,5,112.000,109,115
819,18,108.111,106,111
820,22,109.818,101,118
821,11,127.727,119,142
822,32,131.094,112,147
823,24,111.625,102,121
824,17,122.824,112,131
825,28,146.036,128,160
826,7,111.714,106,117
827,11,112.909,107,119
828,13,126.846,121,132
829,13,112.154,108,116
830,4,121.500,120,123
831,8,114.250,112,117
832,10,116.700,111,121
833,21,131.000,102,142
834,5,116.400,112,119
835,40,123.950,98,140
836,6,130.500,127,133
837,18,116.389,101,131
838,20,134.900,114,152
839,17,107.118,103,111
840,18,123.333,113,137
841,28,119.929,104,130
842,4,109.000,107,113
843,29,119.000,104,133
844,14,118.786,111,124
845,5,140.600,139,142
846,9,125.444,120,129
847,5,116.200,113,119
848,9,151.111,145,154
849,25,127.760,115,137
850,19,117.105,109,125
851,5,111.600,107,114
852,26,128.346,112,141
853,5,134.600,130,138
854,15,112.000,104,120
855,13,110.615,104,117
856,30,144.867,127,159
857,18,109.333,104,116
858,7,120.571,114,127
859,25,140.280,125,151
860,40,116.875,101,130
861,30,125.167,100,138
862,23,116.435,102,124
863,9,115.667,112,119
864,26,137.423,117,151
865,19,122.053,107,135
866,7,112.857,106,117
867,37,136.324,116,149
868,16,106.938,101,116
869,10,117.200,109,127
870,6,127.000,122,130
871,12,126.083,116,132
872,21,107.000,102,116
873,26,113.000,100,128
874,4,108.250,107,111
875,25,118.640,108,130
876,39,136.513,115,152
877,8,118.750,107,127
878,20,115.900,107,125
879,14,111.643,103,120
880,22,131.364,119,139
881,11,126.818,122,131
882,13,141.231,129,152
883,26,126.038,110,137
884,16,133.062,122,142
885,19,111.105,103,121
886,6,118.500,115,121
887,30,133.200,109,146
888,10,147.900,139,154
889,13,133.385,124,141
890,23,145.261,129,159
891,30,117.700,105,135
892,24,110.458,102,118
893,38,132.632,113,148
894,13,106.692,101,113
895,36,131.222,101,149
896,34,149.912,133,166
897,16,127.875,119,136
898,29,125.034,105,136
899,5,116.400,111,121
900,5,135.400,129,139
901,31,149.548,114,165
902,38,114.421,100,124
903,13,107.077,99,114
904,8,110.125,104,117
905,12,117.583,112,124
906,15,127.867,120,135
907,14,111.357,106,116
908,7,145.429,140,149
909,4,109.000,107,111
910,4,109.250,105,112
911,40,120.525,101,136
912,31,131.548,112,144
913,39,113.692,101,131
914,39,161.231,139,181
915,19,137.474,118,149
916,27,124.074,106,137
917,22,127.500,115,137
918,22,114.227,102,122
919,4,105.000,103,107
920,31,127.290,114,132
921,6,106.500,101,110
922,12,110.250,106,116
923,24,113.458,105,121
924,23,119.087,108,132
925,28,133.214,118,143
926,36,124.833,112,134
927,31,119.645,100,138
928,32,120.094,101,135
929,34,143.059,117,163
930,26,159.269,142,171
931,17,106.824,104,111
932,18,113.667,102,125
933,33,136.697,115,164
934,29,116.621,106,125
935,32,138.938,120,155
936,20,126.250,119,134
937,27,130.593,119,139
938,19,145.158,129,156
939,22,145.045,128,156
940,36,122.056,102,139
941,16,134.938,121,147
942,21,114.857,101,128
943,35,147.029,121,161
944,11,111.182,108,116
945,28,128.643,107,144
946,4,123.750,120,128
947,16,128.375,114,135
948,35,126.029,102,142
949,17,140.118,131,147
950,20,138.400,120,153
951,13,106.538,102,111
952,40,125.850,106,144
953,4,125.500,124,127
954,20,127.700,114,140
955,38,128.632,111,141
956,32,128.156,116,136
957,10,110.400,108,113
958,12,110.667,104,120
959,16,115.500,109,121
960,4,128.750,123,131
961,7,142.571,135,148
962,34,109.471,99,119
963,14,131.857,121,141
964,4,147.750,140,155
965,23,153.000,129,169
966,5,114.600,111,117
967,7,131.143,129,134
968,29,168.414,142,185
969,14,120.786,114,129
970,5,109.200,108,111
971,24,113.042,107,120
972,21,111.476,101,121
973,4,133.250,131,137
974,25,122.520,109,133
975,25,140.440,124,161
976,7,104.000,101,106
977,19,122.526,111,133
978,21,123.476,107,133
979,10,105.700,104,107
980,9,104.000,101,107
981,31,118.290,103,130
982,4,110.750,107,113
983,8,133.500,126,144
984,8,143.250,139,146
985,9,106.778,104,111
986,13,116.077,108,126
987,22,124.682,110,138
988,12,136.083,126,142
989,31,124.806,110,137
990,39,137.615,115,149
991,32,130.406,111,144
992,25,142.320,123,159
993,5,132.600,127,137
994,34,136.618,108,153
995,16,114.312,103,126
996,5,108.000,102,112
997,34,136.441,107,151
998,37,143.216,111,164
999,35,127.286,113,138
1000,26,108.308,102,117
1001,18,112.611,103,128
1002,21,116.476,107,126
1003,8,104.250,102,108
1004,4,139.750,137,141
1005,8,112.750,107,118
1006,26,142.538,128,150
1007,13,130.308,118,135
1008,7,140.571,131,150
1009,4,102.500,101,104
1010,35,118.257,102,130
1011,11,108.818,102,115
1012,21,120.524,113,125
1013,15,109.200,106,114
1014,22,115.227,107,128
1015,29,116.793,101,129
1016,37,117.622,106,130
1017,21,113.381,102,123
1018,18,125.389,106,136
1019,15,125.200,107,136
1020,32,136.156,115,152
1021,19,104.947,101,109
1022,7,107.571,104,110
1023,37,117.459,104,134
1024,40,154.875,129,174
1025,28,120.607,107,135
1026,23,106.783,103,110
1027,25,124.520,113,134
1028,23,115.000,100,125
1029,15,126.533,121,131
1030,14,134.643,129,139
1031,7,143.000,138,148
1032,24,127.583,116,135
1033,4,129.250,128,130
1034,16,130.125,123,138
1035,6,106.500,101,110
1036,18,125.000,113,134
1037,32,154.469,127,171
1038,4,133.250,130,137
1039,8,106.000,103,110
1040,15,111.733,102,122
1041,8,140.375,134,145
1042,17,109.176,107,112
1043,6,136.000,127,143
1044,9,140.667,135,145
1045,15,123.933,115,129
1046,35,111.314,105,122
1047,40,122.125,103,138
1048,36,128.222,104,144
1049,16,157.000,140,169
1050,29,129.000,105,141
1051,20,120.250,113,127
1052,30,108.933,101,117
1053,32,121.156,103,133
1054,18,119.222,109,129
1055,14,122.071,112,126
1056,20,112.350,106,122
1057,36,128.222,104,143
1058,38,135.184,104,150
1059,16,108.312,102,114
1060,16,129.125,116,137
1061,5,113.800,112,116
1062,34,157.794,130,180
1063,30,124.067,112,133
1064,11,116.091,112,119
1065,6,145.833,141,150
1066,14,133.286,122,141
1067,6,105.500,103,108
1068,26,138.500,122,154
1069,39,153.436,117,174
1070,33,128.364,105,143
1071,30,132.433,105,150
1072,5,109.800,107,114
1073,39,116.846,100,135
1074,15,124.600,117,134
1075,12,119.000,116,123
1076,20,137.100,129,145
1077,8,106.375,102,109
1078,39,125.615,109,138
1079,14,109.143,106,113
1080,13,120.385,106,130
1081,39,141.846,107,154
1082,13,131.769,117,149
1083,25,125.840,111,138
1084,34,138.912,114,155
1085,5,106.000,102,110
1086,8,110.750,107,113
1087,38,125.842,104,142
1088,18,112.944,107,122
1089,10,119.100,113,124
1090,13,134.923,130,138
1091,5,111.600,109,113
1092,25,114.520,106,124
1093,36,123.528,107,134
1094,27,114.630,106,122
1095,36,114.278,103,125
1096,8,111.875,108,116
1097,15,133.400,122,140
1098,9,108.000,104,111
1099,9,146.556,141,150
1100,32,127.281,109,141
1101,33,128.545,103,144
1102,19,140.737,127,151
1103,17,124.647,111,137
1104,28,124.786,106,139
1105,38,125.158,101,148
1106,6,118.333,116,120
1107,15,116.200,106,124
1108,19,121.263,112,128
1109,4,138.750,137,141
1110,14,121.500,113,128
1111,26,121.731,102,133
1112,11,108.909,103,117
1113,20,134.250,119,143
1114,8,137.875,128,145
1115,39,144.667,116,165
1116,15,117.267,108,124
1117,29,131.345,109,143
1118,5,114.200,112,116
1119,20,113.400,103,122
1120,21,129.667,118,137
1121,15,113.533,108,117
1122,8,118.625,113,123
1123,13,119.231,113,127
1124,11,142.273,131,150
1125,7,110.429,103,116
1126,20,108.400,102,115
1127,18,116.833,107,129
1128,23,121.043,107,133
1129,36,123.944,101,142
1130,18,108.778,101,117
1131,25,111.120,102,120
1132,4,116.000,115,118
1133,18,123.722,112,135
1134,31,141.290,110,159
1135,16,141.562,128,152
1136,25,123.800,112,132
1137,36,125.583,111,133
1138,7,118.143,111,124
1139,5,113.000,112,115
1140,9,123.556,116,128
1141,7,111.857,108,116
1142,39,129.410,102,148
1143,19,112.211,101,124
1144,5,143.600,137,148
1145,23,131.087,112,141
1146,15,110.667,104,118
1147,20,118.550,104,130
1148,4,117.500,115,120
1149,29,117.931,103,129
1150,22,115.227,104,128
1151,20,125.850,111,135
