 ,Area,Mean,Min,Max
746,33,189.848,158,202
747,37,157.568,146,166
748,33,177.303,161,186
749,15,156.667,151,161
750,15,162.067,155,171
751,31,170.774,151,185
752,22,163.182,147,172
753,15,166.400,153,177
754,36,163.833,150,175
755,26,168.462,155,175
756,37,166.243,151,176
757,28,188.429,156,206
758,39,172.256,154,187
759,22,163.591,147,174
760,15,160.133,153,167
761,22,165.409,150,176
762,23,162.913,151,171
763,15,164.733,150,176
764,20,154.350,148,159
765,24,162.792,150,173
766,16,162.875,154,168
767,36,171.167,149,186
768,29,160.103,144,170
769,25,167.920,147,185
770,28,159.214,153,166
771,22,162.227,150,171
772,24,168.500,153,183
773,18,163.556,146,175
774,27,168.148,153,178
775,31,170.677,157,182
776,32,166.531,151,176
777,16,153.250,145,157
778,17,163.706,154,172
779,31,167.839,153,179
780,18,155.222,144,166
781,27,174.370,149,194
782,22,167.409,155,181
783,29,163.138,151,173
784,40,170.575,151,181
785,18,156.722,149,163
786,26,165.154,154,175
787,17,159.765,151,170
788,31,161.677,151,169
789,16,158.875,151,168
790,22,164.818,154,173
791,22,162.682,152,173
792,35,167.314,149,180
793,40,166.500,148,177
794,33,170.061,149,181
795,33,168.697,151,179
796,29,163.828,153,172
797,30,162.367,150,169
798,35,170.286,149,183
799,27,162.593,150,172
800,30,158.833,151,166
801,22,167.636,151,175
802,40,164.400,146,176
803,24,172.375,152,197
804,25,157.240,147,167
805,26,156.846,151,163
806,23,162.783,152,174
807,17,156.412,150,162
808,17,165.647,146,178
809,19,160.053,152,166
810,36,166.056,153,174
811,31,171.226,153,184
812,27,168.185,155,178
813,30,167.000,152,178
814,24,159.875,150,168
815,28,161.429,150,171
816,27,170.444,154,182
817,15,165.267,154,175
818,18,177.944,152,197
819,22,161.682,152,170
820,24,170.583,159,181
821,16,166.000,155,178
822,40,168.325,146,182
823,15,164.467,158,170
824,27,163.889,145,174
825,24,172.750,151,183
826,17,173.059,163,184
827,15,169.867,152,181
828,39,179.000,154,199
829,22,163.091,154,172
830,20,175.800,157,190
831,31,165.548,149,177
832,15,172.800,160,186
833,15,153.800,149,160
834,15,159.200,155,164
835,17,165.176,153,175
836,24,161.042,152,168
837,20,156.900,151,162
838,29,161.586,144,172
839,26,163.038,150,171
840,40,165.750,147,183
841,20,154.800,149,161
842,22,166.545,152,175
843,20,159.950,152,168
844,15,159.400,155,165
845,18,160.333,153,169
846,28,158.750,150,165
847,16,155.562,152,161
848,29,164.345,148,172
849,29,167.276,149,179
850,22,165.591,153,175
851,15,156.333,150,164
852,17,164.059,147,175
853,26,160.154,148,172
854,17,163.941,156,170
855,24,164.000,155,171
856,27,164.778,154,177
857,35,166.657,148,176
858,28,168.321,151,183
859,39,167.487,150,180
860,36,163.583,151,177
861,21,155.524,147,163
862,24,160.125,149,169
863,17,169.882,153,179
864,17,161.176,154,167
865,37,170.405,153,183
866,32,159.875,144,175
867,18,179.222,173,185
868,30,173.667,147,185
869,38,165.289,155,176
870,25,182.600,155,204
871,26,171.462,153,186
872,27,168.556,153,181
873,28,165.000,146,177
874,40,181.075,151,196
875,37,167.135,150,184
876,19,162.579,155,169
877,20,165.950,152,181
878,20,158.050,149,165
879,23,174.391,158,186
880,35,178.400,155,195
881,20,156.050,149,162
882,30,166.000,153,176
883,17,153.412,149,159
884,15,158.733,151,164
885,32,161.625,151,173
886,35,185.486,161,203
887,18,152.944,146,158
888,21,156.048,149,162
889,40,182.400,155,202
890,39,165.564,148,175
891,31,169.000,150,182
892,31,172.097,150,186
893,19,168.000,150,182
894,37,163.622,150,170
895,16,157.562,149,168
896,21,158.095,148,168
897,32,169.344,145,182
898,20,159.200,149,168
899,20,154.800,150,159
900,19,164.632,149,171
901,18,175.500,156,193
902,30,163.367,152,175
903,35,164.171,146,177
904,19,155.474,145,162
905,21,169.619,152,195
906,27,163.370,144,176
907,15,157.467,147,167
908,19,162.789,155,169
909,21,162.476,152,168
910,39,164.487,149,180
911,23,154.826,147,166
912,26,161.654,153,172
913,17,180.588,155,201
914,26,168.769,150,186
915,17,156.059,148,163
916,27,165.407,152,181
917,25,182.640,156,202
918,26,162.692,150,169
919,20,157.150,146,167
920,20,159.900,147,169
921,29,171.828,158,182
922,26,169.846,153,184
923,31,159.839,149,167
924,18,157.333,148,165
925,17,162.941,152,177
926,20,168.650,151,178
927,39,159.872,145,177
928,22,164.636,152,173
929,32,158.375,149,163
930,15,155.000,151,159
931,32,161.531,152,173
932,40,160.800,147,173
933,24,154.000,146,161
934,16,167.000,155,176
935,24,161.083,147,172
936,22,160.864,146,170
937,35,162.657,152,172
938,23,165.913,149,177
939,30,160.800,147,169
940,17,155.000,149,159
941,33,166.970,149,175
942,18,157.333,148,165
943,20,167.300,147,177
944,39,160.897,146,173
945,20,158.550,150,166
946,27,166.481,154,177
947,19,161.105,148,171
948,18,164.611,151,176
949,22,168.545,153,180
950,21,163.476,149,173
951,38,154.921,148,164
952,25,171.120,153,185
953,28,172.250,152,189
