 ,Area,Mean,Min,Max
114,17,165.353,160,170
115,20,169.400,159,176
116,22,147.409,137,156
117,21,153.286,141,160
118,24,159.708,144,171
119,21,139.762,128,148
120,24,163.792,150,175
121,22,163.091,154,171
122,28,153.607,140,162
123,22,130.545,127,133
124,21,153.524,143,163
125,23,134.174,128,144
126,30,164.067,145,180
127,24,148.500,143,154
128,19,152.474,144,158
129,22,144.864,135,152
130,32,163.125,153,171
131,25,140.240,133,147
132,34,144.735,126,164
133,30,174.533,163,183
134,16,164.750,160,170
135,15,141.733,135,147
136,29,164.276,150,173
137,24,164.667,145,182
138,18,138.611,132,143
139,36,134.833,127,144
140,25,155.960,145,162
141,20,158.700,148,165
142,25,131.680,128,134
143,19,140.158,133,146
144,18,156.778,141,167
145,37,165.730,152,176
146,18,131.167,128,135
147,29,163.379,145,177
148,26,132.231,127,141
149,23,146.217,137,154
150,28,158.536,132,189
151,21,155.048,145,161
152,19,154.053,143,162
153,26,159.538,144,173
154,22,164.773,150,171
155,32,131.812,128,138
156,27,161.481,149,169
157,19,147.474,141,153
158,16,162.562,150,172
159,27,135.667,129,143
160,15,133.000,128,138
161,29,141.759,133,148
162,19,158.263,154,162
163,24,146.042,139,153
164,36,169.056,158,178
165,34,145.294,134,150
166,15,145.533,133,157
167,17,137.529,129,149
168,26,134.385,126,143
169,30,136.067,129,142
170,20,129.100,126,131
171,32,131.719,130,135
172,27,160.815,149,169
173,32,159.406,145,169
174,18,142.722,132,148
175,37,151.622,136,164
176,24,139.458,132,148
177,29,153.000,142,162
178,33,133.909,128,144
179,38,168.342,143,182
180,35,137.229,128,145
181,23,137.783,131,147
182,36,134.639,129,140
183,28,153.107,134,170
184,37,169.000,151,184
185,17,136.706,129,144
186,24,160.583,152,168
187,31,142.419,132,150
188,16,152.750,147,158
189,15,129.800,128,134
190,26,132.423,129,135
191,23,135.913,129,142
192,19,142.842,138,149
193,26,157.231,147,167
194,18,144.389,136,151
195,17,141.588,135,149
196,20,138.350,131,146
197,25,149.000,143,154
198,39,160.821,139,178
199,24,154.042,139,171
200,18,142.000,130,152
201,20,152.250,147,157
202,31,166.903,153,179
203,21,148.952,139,160
204,29,143.655,135,151
205,35,134.886,129,142
206,30,138.233,132,144
207,27,154.704,143,163
208,16,135.688,131,140
209,32,152.156,143,169
210,38,150.526,141,157
211,34,143.765,134,154
212,18,148.222,141,157
213,40,149.900,138,160
214,25,144.760,134,151
215,32,149.312,138,157
216,35,139.514,128,151
217,29,135.448,129,143
218,27,159.111,147,165
219,18,133.111,131,137
220,26,152.192,144,160
221,15,155.333,147,161
222,32,154.406,141,169
223,27,146.852,139,153
224,23,136.739,129,146
225,34,159.235,143,172
226,38,145.368,139,151
227,16,136.250,130,141
228,21,133.286,129,136
229,40,156.125,143,166
230,18,149.667,143,156
231,40,145.225,134,153
232,34,149.853,138,158
233,23,139.130,132,147
234,18,149.833,140,157
235,32,146.906,141,155
236,25,143.640,137,151
237,39,144.436,131,150
238,27,142.296,135,152
239,15,142.933,138,148
240,40,145.050,131,159
241,19,137.263,134,141
242,16,149.438,146,153
243,18,153.222,143,163
244,25,145.000,132,155
245,29,158.793,147,166
246,35,146.429,137,157
247,31,147.581,132,166
248,26,145.769,141,150
249,33,150.667,140,160
250,38,153.000,139,162
251,19,152.368,146,156
252,25,138.280,135,140
253,29,139.828,132,148
254,22,155.500,146,165
255,33,144.970,134,157
256,24,155.250,148,162
257,15,147.467,141,152
258,19,151.895,143,155
259,20,142.050,138,145
260,36,158.250,151,165
261,33,133.424,130,137
262,32,153.250,142,162
263,24,139.708,134,146
264,15,136.000,132,141
265,24,139.375,136,142
266,21,140.095,133,146
267,26,164.269,156,170
268,15,146.400,144,148
269,17,135.588,131,138
270,29,146.586,143,152
271,39,149.821,130,166
272,15,130.867,128,132
273,28,147.643,141,155
274,28,147.929,139,158
275,23,146.522,139,152
276,17,130.882,127,134
277,26,137.308,130,143
278,28,144.179,134,153
279,24,142.167,136,149
280,20,140.100,129,150
281,37,138.378,130,145
282,39,138.641,131,146
283,16,131.875,130,134
284,17,143.706,141,148
285,33,132.030,129,135
286,22,134.727,130,141
287,28,147.214,141,154
288,25,154.320,142,166
289,20,148.250,143,153
290,40,137.575,129,144
291,29,144.690,138,149
292,23,133.565,131,137
293,36,155.361,143,168
294,40,145.050,140,152
295,29,136.000,130,143
296,31,152.194,147,156
297,20,145.350,130,160
298,30,150.333,137,170
299,26,141.077,132,153
300,34,156.059,147,165
301,17,150.294,148,153
302,18,140.611,132,150
303,17,155.176,153,158
304,31,158.032,154,163
305,19,149.789,140,160
306,32,161.031,155,170
307,25,136.120,129,143
308,19,155.632,147,160
309,38,141.605,132,150
310,22,144.818,133,155
311,21,155.238,145,163
312,29,153.448,146,160
313,16,152.188,144,162
314,17,143.294,141,149
315,16,150.750,144,154
316,22,158.818,149,171
317,26,158.038,153,162
318,29,149.862,138,160
319,18,159.889,152,167
320,34,136.794,132,141
321,23,136.739,131,142
322,40,147.150,136,164
323,40,153.400,139,167
324,31,132.839,129,136
325,35,154.343,144,161
326,36,155.056,143,166
327,24,140.333,134,147
328,29,157.759,148,166
329,23,143.043,139,147
330,36,162.306,154,172
331,21,158.143,154,161
332,35,136.171,125,146
333,20,157.300,153,162
334,33,165.485,157,174
335,24,155.958,151,161
336,26,148.615,143,153
