 ,Area,Mean,Min,Max
718,6,82.500,81,83
719,18,75.833,74,78
720,40,105.750,87,122
721,5,86.000,83,89
722,11,72.818,72,74
723,13,96.538,92,99
724,8,76.625,75,78
725,25,76.240,74,79
726,8,114.250,107,119
727,4,112.000,109,114
728,5,77.800,76,80
729,8,105.625,104,108
730,23,85.304,80,89
731,4,78.500,78,79
732,8,93.500,90,96
733,7,74.143,74,75
734,26,84.808,76,94
735,8,79.625,77,82
736,5,115.400,113,118
737,24,90.167,80,100
738,31,100.226,93,105
739,7,80.000,77,82
740,36,96.583,87,101
741,11,101.364,97,103
742,12,99.500,83,112
743,7,75.571,74,78
744,14,92.857,88,98
745,4,96.250,95,98
746,7,76.000,75,78
747,32,104.844,81,122
748,14,81.286,77,86
749,8,86.500,84,88
750,12,83.917,81,86
751,14,99.429,93,105
752,24,82.250,77,85
753,13,112.308,103,119
754,26,96.231,93,101
755,6,77.000,77,77
756,16,77.688,73,83
757,9,108.778,78,123
758,18,79.556,77,83
759,16,92.188,88,97
760,16,89.438,86,93
761,7,97.000,95,99
762,22,92.545,87,102
763,8,110.500,106,115
764,6,94.333,93,96
765,7,87.286,86,88
766,5,74.600,73,77
767,13,96.462,90,104
768,4,100.250,100,101
769,9,86.111,85,87
770,32,97.094,82,109
771,4,118.500,112,123
772,9,112.111,106,117
773,8,78.750,77,82
774,34,111.794,100,122
775,5,96.600,96,97
776,13,101.615,81,116
777,30,76.633,74,80
778,31,92.387,85,99
779,21,92.952,86,97
780,6,113.167,108,116
781,4,85.750,84,89
782,20,90.750,85,94
783,9,76.222,73,80
784,20,86.300,79,92
785,10,88.000,86,92
786,11,89.818,86,94
787,5,88.000,83,91
788,8,103.500,103,104
789,24,80.792,77,85
790,27,93.593,82,107
791,36,105.250,85,117
792,12,91.417,86,98
793,6,91.500,90,94
794,22,92.273,85,97
795,31,106.419,91,120
796,18,101.611,98,104
797,4,118.500,115,120
798,14,113.286,108,118
799,6,79.500,77,82
800,10,112.300,106,118
801,8,81.625,81,83
802,5,92.800,90,94
803,17,95.647,90,100
804,8,75.375,74,77
805,32,93.062,88,96
806,23,102.043,79,122
807,5,77.800,75,80
808,36,104.778,88,119
809,28,106.214,90,115
810,40,75.825,74,78
811,10,115.000,108,120
812,27,107.889,97,117
813,11,80.636,79,83
814,21,78.429,73,84
815,35,74.857,71,79
816,33,87.061,77,96
817,36,82.139,75,87
818,20,97.700,90,104
819,12,99.833,93,105
820,39,104.077,98,113
821,21,90.762,86,95
822,4,93.250,93,94
823,18,104.944,100,111
824,11,112.182,106,120
825,37,83.081,75,98
826,10,110.400,104,115
827,4,79.500,77,82
828,13,113.538,106,119
829,34,106.382,98,116
830,18,86.556,79,96
831,13,101.385,77,117
832,19,94.316,87,103
833,6,106.333,102,110
834,9,89.667,89,91
835,10,84.000,83,86
836,13,100.385,89,110
837,16,106.500,99,110
838,15,80.733,78,84
839,39,96.487,85,105
840,8,81.625,77,85
841,22,101.591,97,105
842,13,73.462,73,75
843,10,98.500,96,100
844,20,104.700,94,117
845,25,80.920,76,84
846,12,103.667,95,111
847,22,93.818,87,99
848,18,87.333,85,91
849,7,107.571,106,111
850,12,108.333,101,114
851,9,110.778,103,116
852,20,82.250,77,87
853,6,83.667,81,86
854,5,83.600,81,86
855,9,96.667,79,116
856,33,110.303,100,118
