 ,Area,Mean,Min,Max
188,20,109.700,108,113
189,12,110.833,108,115
190,34,134.765,107,172
191,24,106.542,104,109
192,15,113.200,110,117
193,8,104.625,104,105
194,11,108.273,107,110
195,34,107.941,105,114
196,9,107.111,105,109
197,14,121.714,111,130
198,8,116.000,114,118
199,9,108.556,106,110
200,10,103.800,103,104
201,32,113.625,107,122
202,20,109.150,107,112
203,37,114.730,106,124
204,11,106.909,104,109
205,9,108.111,107,110
206,15,101.200,100,102
207,37,133.405,112,159
208,13,112.154,108,115
209,10,105.000,104,106
210,4,106.000,105,107
211,18,108.278,106,110
212,15,108.867,108,110
213,29,115.655,105,128
214,21,110.905,108,114
215,11,108.273,107,110
216,12,106.333,104,108
217,5,116.800,115,119
218,30,107.267,102,113
219,11,106.545,106,108
220,40,115.425,106,128
221,11,114.455,107,121
222,7,104.286,104,105
223,13,109.769,108,113
224,32,109.125,105,113
225,8,100.000,100,100
226,20,103.100,102,105
227,12,112.250,107,116
228,39,112.103,105,121
229,5,103.000,103,103
230,38,124.816,108,141
231,8,105.500,103,108
232,13,115.462,110,120
233,25,111.880,107,116
234,17,108.824,106,113
235,35,115.143,104,129
236,4,111.750,110,113
237,40,110.675,106,118
238,18,112.889,108,119
239,4,99.750,97,102
240,39,117.333,107,129
241,31,105.968,103,110
242,4,107.500,107,109
243,20,111.700,109,113
244,24,114.833,108,121
245,6,99.500,99,100
246,24,116.833,101,129
247,21,109.857,107,114
248,17,107.412,104,112
249,33,120.424,109,134
250,24,120.958,108,133
251,6,108.167,107,110
252,25,105.880,102,109
253,9,99.222,98,101
254,38,124.868,111,141
255,13,111.538,109,114
256,4,109.750,109,111
257,11,109.909,107,114
258,10,112.700,109,117
259,7,109.143,107,113
260,40,120.075,106,135
261,9,102.111,101,104
262,32,116.688,108,125
263,38,113.605,106,123
264,36,108.806,104,114
265,37,104.919,99,111
266,13,115.692,111,120
267,26,104.346,96,112
268,33,118.030,108,128
269,11,101.091,99,104
270,20,103.850,100,107
271,10,99.800,99,102
272,34,105.059,99,109
273,11,109.091,107,111
274,32,118.656,109,129
275,23,101.652,99,105
276,37,108.703,104,114
277,4,110.000,109,111
278,8,111.375,109,114
279,18,113.611,105,124
280,24,103.500,101,107
281,23,115.696,108,126
282,21,103.857,102,107
283,19,103.579,102,106
284,23,112.870,107,119
285,6,108.667,108,110
286,12,103.917,97,111
287,8,110.375,105,116
288,26,115.808,109,127
289,13,106.462,105,109
290,13,108.692,106,113
291,20,109.150,107,112
292,6,106.000,106,106
293,7,101.143,99,103
294,4,102.500,102,103
295,7,104.714,103,106
296,37,108.405,101,116
297,16,111.812,110,113
298,8,100.250,99,102
299,19,108.579,104,114
300,6,102.833,100,105
301,23,107.783,102,117
302,38,109.974,103,116
303,39,113.872,99,124
304,6,132.500,111,158
305,6,105.333,103,107
306,32,110.031,104,118
307,11,108.909,106,113
308,32,115.188,106,124
309,17,105.471,103,108
310,6,105.000,104,106
311,24,109.958,104,117
312,15,106.067,101,110
313,16,106.938,105,109
314,23,113.478,106,120
315,26,113.038,108,117
316,33,105.424,103,109
317,17,110.706,105,115
318,14,104.143,103,105
319,7,114.857,113,116
320,38,125.211,109,146
321,8,107.750,107,109
322,39,113.949,107,122
323,15,115.467,113,118
324,24,104.542,102,107
325,9,103.444,100,106
326,22,105.591,102,111
327,15,101.733,100,103
328,10,112.900,106,116
329,31,113.903,104,121
330,16,106.312,100,109
331,35,113.229,105,122
332,24,112.125,97,123
333,4,99.250,99,100
334,4,104.750,104,105
335,21,103.095,99,107
336,16,113.062,109,118
337,8,115.750,114,120
338,40,106.450,103,111
339,17,104.412,102,108
340,5,119.200,118,120
341,34,111.441,99,122
342,6,100.167,100,101
343,10,106.400,105,109
344,22,109.682,104,113
345,11,103.636,102,107
346,11,107.909,104,113
347,6,100.500,100,101
348,6,117.167,115,118
349,18,102.111,101,103
350,19,115.000,111,120
351,30,119.533,107,128
352,31,105.677,101,111
353,23,125.739,114,138
354,27,103.593,99,109
355,10,103.900,100,107
356,9,106.444,103,110
357,8,108.000,107,110
358,29,104.897,99,113
359,8,104.000,104,104
360,8,109.875,108,112
361,9,101.778,100,106
362,7,105.286,104,107
363,22,105.591,103,108
364,11,104.455,102,108
365,10,108.600,105,113
366,5,126.400,125,127
367,12,100.250,99,101
368,5,101.600,100,103
369,11,103.273,100,107
370,5,113.600,113,115
371,17,106.941,104,111
372,34,127.853,109,149
373,8,109.500,106,114
374,4,113.500,113,114
375,36,102.250,99,107
376,30,109.733,105,115
377,32,105.281,100,111
378,27,102.000,99,106
379,28,115.357,105,123
380,6,109.667,109,111
381,11,120.636,119,122
382,11,102.000,100,103
383,15,107.667,105,111
384,25,125.440,116,131
385,32,112.656,105,119
386,6,109.667,109,111
387,5,100.400,99,102
388,7,105.714,102,112
389,18,112.111,109,113
390,6,108.167,106,110
391,15,117.533,112,122
392,5,113.600,106,120
393,24,107.958,104,112
