 ,Area,Mean,Min,Max
429,12,98.083,92,107
430,11,85.000,83,88
431,38,113.789,91,133
432,39,103.872,86,122
433,31,108.065,89,123
434,5,184.200,183,186
435,5,90.000,89,91
436,9,92.000,85,96
437,30,99.067,86,116
438,22,97.500,85,107
439,8,96.125,94,99
440,21,182.714,175,188
441,10,183.600,177,186
442,12,93.500,89,97
443,7,93.286,89,97
444,4,93.000,91,95
445,21,89.714,85,94
446,31,106.097,89,127
447,25,115.000,103,126
448,39,96.795,83,120
449,4,86.000,84,87
450,7,132.714,124,137
451,17,183.765,177,188
452,30,89.000,85,93
453,10,88.600,85,92
454,21,93.286,85,102
455,10,96.500,94,99
456,17,101.588,94,108
457,29,97.103,87,113
458,15,89.733,83,97
459,30,94.233,84,109
460,5,96.000,93,98
461,4,180.000,177,182
462,8,90.125,87,93
463,29,97.690,86,109
464,35,105.229,91,118
465,32,106.188,92,116
466,30,105.900,93,117
467,23,96.696,87,107
468,24,100.125,91,110
469,22,89.591,86,95
470,13,94.923,90,102
471,37,90.270,84,104
472,11,96.364,91,101
473,27,113.000,97,127
474,17,96.588,90,104
475,10,86.100,83,90
476,29,103.310,90,120
477,39,105.333,84,129
478,27,103.296,87,122
479,13,95.769,91,101
480,22,90.455,83,97
481,5,181.000,176,184
482,6,88.833,86,93
483,13,97.231,96,99
484,4,98.750,97,101
485,33,93.970,83,107
486,5,97.200,94,101
487,5,182.400,178,186
488,13,101.769,94,109
489,33,106.939,93,125
490,25,90.960,83,98
491,23,108.826,93,121
492,5,93.000,89,96
493,4,90.750,89,93
494,18,91.500,83,105
495,13,88.615,84,94
496,21,91.952,85,102
497,14,99.857,93,107
498,27,181.741,172,188
499,14,100.500,92,111
500,8,107.125,104,111
501,5,163.800,157,168
502,24,97.625,85,110
503,21,90.762,85,95
504,7,183.000,180,185
505,4,84.750,84,86
506,30,104.000,90,119
507,5,88.400,88,89
508,6,87.000,85,88
509,11,93.273,87,100
510,26,106.500,95,117
511,10,91.100,86,97
512,22,86.136,83,89
513,14,93.429,83,104
514,33,103.000,90,119
515,9,86.556,84,91
516,38,115.605,88,135
517,4,86.000,86,86
518,10,89.300,85,92
519,27,140.630,116,159
520,40,180.225,173,187
521,10,101.500,93,112
522,26,108.462,94,122
523,29,102.414,86,117
524,23,92.652,84,104
525,16,98.375,89,112
526,35,95.686,85,104
527,10,92.400,89,95
528,38,89.737,84,95
529,33,104.697,88,121
530,21,87.857,83,93
531,24,110.208,97,122
532,24,112.750,96,130
533,34,109.000,87,139
534,9,91.667,90,96
535,17,88.765,84,93
536,15,106.333,96,114
537,5,95.600,92,99
538,14,98.857,90,111
539,16,96.938,89,106
540,35,100.657,83,120
541,19,97.895,88,107
542,21,96.381,91,103
543,16,99.562,92,107
544,10,179.600,176,182
545,19,182.421,177,188
546,20,139.750,119,154
547,4,93.250,92,97
548,5,92.600,89,96
549,10,86.100,82,89
550,8,89.875,87,92
551,26,97.000,87,108
552,14,106.214,95,117
553,20,104.100,94,114
554,10,90.900,88,95
555,14,114.214,102,126
556,21,111.905,93,124
557,18,93.056,87,100
558,8,85.250,82,88
559,36,115.083,96,141
560,22,89.909,83,96
561,30,90.833,84,103
562,10,94.600,88,98
563,7,84.571,82,88
564,39,107.179,88,125
565,10,89.400,86,93
566,12,90.750,84,99
567,20,98.300,89,109
568,7,179.571,177,181
569,14,90.643,85,95
570,29,96.828,85,111
571,18,103.056,95,111
572,23,94.739,84,108
573,21,184.381,176,190
574,11,96.909,92,101
575,21,92.714,84,101
576,16,99.688,91,108
577,9,181.444,176,185
578,35,95.229,84,111
579,17,101.588,94,113
580,18,96.111,87,105
581,29,95.379,86,112
582,5,99.800,96,105
583,14,100.929,93,109
584,36,98.361,84,118
585,15,100.467,95,108
586,13,96.692,87,106
587,24,184.375,181,190
588,9,89.778,87,92
589,18,96.389,89,105
590,29,105.103,93,121
591,12,92.750,88,96
592,19,179.421,173,183
593,8,88.875,84,93
594,9,89.222,85,94
595,10,87.100,83,91
596,6,93.833,91,97
597,30,92.300,83,105
598,32,94.562,84,106
599,38,97.158,85,116
600,13,99.000,91,109
601,14,90.786,84,99
602,6,93.500,91,98
603,14,90.714,86,97
604,16,178.125,172,183
605,10,90.800,85,96
606,34,103.765,84,125
607,10,99.800,95,105
608,16,94.562,88,101
609,18,107.222,90,117
610,4,92.000,90,94
611,20,90.800,84,96
612,9,87.444,84,91
613,12,89.833,84,98
614,23,96.783,85,103
615,35,116.914,97,131
616,27,100.741,84,118
617,20,90.650,83,99
618,6,88.000,84,92
619,36,110.917,83,137
620,19,101.842,93,117
621,30,99.900,84,119
622,8,97.500,96,99
623,7,90.143,86,94
624,19,90.579,86,95
625,36,99.111,84,123
626,19,93.632,85,104
627,28,95.964,84,110
628,31,89.097,84,94
629,23,109.696,90,130
630,27,92.333,84,100
631,5,93.400,87,96
632,20,101.700,93,111
633,23,92.261,84,104
634,20,94.550,89,100
635,6,173.167,171,175
636,17,93.765,89,101
637,20,104.350,91,121
638,22,97.091,90,106
639,29,101.034,86,118
640,22,91.500,84,103
641,19,90.316,84,95
642,40,95.175,80,112
643,12,102.083,92,112
644,6,88.167,86,89
645,21,183.857,179,188
646,5,87.600,87,89
647,9,87.778,86,91
648,9,102.222,96,109
649,9,91.889,89,95
650,4,95.000,93,98
651,6,97.667,95,101
652,30,101.767,82,122
653,31,108.871,91,130
654,10,89.300,85,94
655,23,91.696,84,101
656,12,92.167,84,103
657,29,87.000,82,97
658,10,137.400,120,148
659,7,175.571,172,180
660,4,86.500,84,88
661,25,91.920,83,102
662,19,89.263,83,98
663,20,93.100,88,98
664,26,100.231,87,113
665,27,92.444,86,100
666,8,179.500,174,184
667,4,85.750,85,88
668,11,89.636,84,97
669,28,88.750,83,94
670,36,97.944,84,119
671,4,84.500,84,85
672,8,87.500,84,91
673,19,90.263,83,98
674,8,93.000,88,96
675,4,94.250,94,95
676,25,181.120,172,188
677,38,97.421,89,103
678,9,95.000,91,100
679,9,86.556,83,91
680,25,95.840,91,102
681,15,92.000,88,96
682,8,96.625,93,102
683,25,180.920,170,186
684,32,90.531,82,103
685,16,97.375,91,106
686,11,90.545,84,95
687,37,98.649,84,122
688,11,98.455,94,104
689,24,97.333,92,103
690,11,89.545,83,96
691,9,96.778,92,103
692,16,91.000,85,99
693,23,101.478,91,118
694,22,142.955,126,156
695,14,92.214,86,99
696,26,178.654,166,188
697,19,91.105,84,97
698,40,107.400,88,131
699,4,94.000,93,95
700,31,101.258,89,113
701,24,98.917,86,117
702,25,91.000,84,99
703,4,89.250,88,92
704,13,98.769,91,107
705,16,86.312,85,88
706,27,87.741,84,92
707,16,94.125,90,99
708,21,106.571,94,118
709,20,96.350,86,112
710,20,95.450,85,106
711,10,96.800,86,105
712,24,102.958,84,120
713,18,143.611,128,157
714,9,92.333,88,98
715,14,91.357,90,93
716,27,100.148,88,114
717,28,96.643,86,111
718,15,93.467,84,104
719,24,95.250,84,104
720,17,97.824,94,103
721,18,94.833,84,105
722,35,96.200,90,105
723,28,106.679,88,127
724,33,112.576,83,137
725,16,178.312,171,185
726,12,129.333,118,142
727,5,182.600,182,183
728,7,89.571,85,94
729,11,92.818,89,98
730,24,104.958,89,118
731,7,89.143,87,91
732,10,87.800,86,90
733,6,90.000,88,93
734,31,94.613,89,102
735,34,105.529,86,129
736,16,177.062,166,183
737,40,102.625,89,117
738,15,117.533,103,129
739,30,142.500,110,160
740,30,101.767,85,119
741,37,109.378,90,133
742,7,105.714,97,112
743,14,178.357,171,184
744,30,99.267,86,116
745,11,91.364,88,96
746,25,97.160,89,105
747,11,100.273,95,107
748,28,94.286,84,108
749,10,180.100,174,184
750,38,99.237,91,107
751,7,89.857,87,94
752,27,100.037,87,113
753,15,102.467,91,113
754,4,89.000,89,89
755,31,103.258,89,116
756,15,88.800,86,92
757,16,91.000,87,95
758,26,98.846,88,112
759,11,96.545,92,101
760,12,85.833,83,88
761,10,92.300,88,96
762,14,90.143,84,96
763,28,102.964,91,118
764,4,83.500,83,84
765,15,86.867,84,91
766,24,100.000,90,107
767,7,86.857,84,90
768,4,84.500,83,86
769,27,104.667,92,121
770,18,92.389,83,102
771,10,98.500,90,104
772,20,93.300,85,101
773,15,119.267,107,128
774,35,107.943,89,129
775,24,95.458,85,107
776,13,94.231,89,101
777,7,86.143,84,89
778,37,107.811,86,126
779,4,97.000,95,99
780,21,97.667,88,106
781,38,90.763,83,98
782,6,177.667,177,178
783,14,177.357,166,182
784,27,98.111,83,115
785,33,106.000,90,126
786,11,99.000,94,106
787,25,176.160,165,182
788,12,86.667,84,90
789,15,91.467,83,102
790,36,102.139,84,122
791,16,101.625,92,112
792,6,173.000,168,176
793,29,103.310,88,118
794,33,97.364,90,108
795,21,104.143,93,117
796,10,93.400,91,97
797,16,88.500,85,93
798,29,98.207,91,103
799,5,89.000,88,90
800,4,90.000,89,91
801,7,89.857,89,91
802,31,93.710,83,106
803,23,175.913,164,182
804,14,95.643,88,103
805,18,94.778,84,108
806,19,95.947,89,105
807,19,95.842,87,108
808,18,89.944,83,99
