 ,Area,Mean,Min,Max
1881,36,145.611,131,153
1882,6,108.333,107,110
1883,19,100.842,97,107
1884,32,128.625,113,143
1885,29,103.897,99,108
1886,34,114.294,105,122
1887,22,115.909,107,126
1888,11,121.545,117,126
1889,6,115.500,113,118
1890,28,106.893,102,112
1891,4,103.250,101,105
1892,9,114.333,112,117
1893,27,126.222,118,131
1894,13,144.923,141,151
1895,14,107.500,106,112
1896,22,120.318,111,128
1897,31,110.806,102,116
1898,37,130.297,117,145
1899,7,101.571,99,103
1900,19,102.105,98,107
1901,16,117.625,113,123
1902,40,121.875,107,132
1903,10,129.500,124,134
1904,10,127.300,125,130
1905,9,103.111,98,107
1906,7,110.000,108,111
1907,33,147.909,128,159
1908,39,141.718,125,153
1909,30,125.200,111,134
1910,19,125.368,120,132
1911,21,121.000,115,128
1912,25,131.200,124,136
1913,15,129.200,120,138
1914,13,102.615,100,105
1915,9,118.444,117,120
1916,13,142.769,139,145
1917,8,103.000,101,104
1918,10,118.900,111,124
1919,37,115.919,98,131
1920,10,144.700,141,148
1921,21,100.714,96,106
1922,5,110.000,109,111
1923,14,112.500,111,115
1924,36,123.056,113,133
1925,4,138.250,135,143
1926,8,123.625,119,126
1927,39,120.923,111,128
1928,38,144.895,120,157
1929,32,127.312,116,135
1930,5,117.800,117,119
1931,31,135.774,124,143
1932,20,122.750,117,127
1933,12,120.333,117,125
1934,17,133.941,125,141
1935,10,127.800,125,132
1936,12,153.667,148,156
1937,5,121.200,119,123
1938,40,117.275,101,135
1939,11,104.636,102,110
1940,24,124.833,119,131
1941,34,116.235,104,129
1942,30,148.367,122,162
1943,16,133.562,126,144
1944,6,168.333,167,169
1945,5,131.400,130,133
1946,26,124.462,113,137
1947,6,104.500,104,105
1948,23,126.130,110,138
1949,4,109.250,107,113
1950,21,108.190,102,114
1951,40,144.950,132,159
1952,4,125.000,122,129
1953,40,148.450,132,158
1954,23,136.522,124,144
1955,13,142.538,139,146
1956,7,106.429,102,111
1957,13,167.615,160,175
1958,39,118.385,107,127
1959,9,111.111,109,114
1960,13,152.462,147,157
1961,34,105.088,98,111
1962,12,106.583,103,111
1963,10,105.000,103,108
1964,18,143.056,128,152
1965,22,123.000,112,132
1966,24,133.167,118,145
1967,8,111.875,109,113
1968,14,145.286,137,155
1969,38,126.447,114,136
1970,19,140.316,124,150
1971,8,105.125,103,107
1972,6,102.333,99,105
1973,7,153.571,150,156
1974,9,105.667,105,107
1975,10,121.500,117,125
1976,4,154.500,149,160
1977,4,124.000,123,125
1978,4,130.250,127,132
1979,5,129.200,128,130
1980,6,115.667,115,117
1981,24,101.792,98,107
1982,9,118.333,114,121
1983,7,126.857,124,130
1984,20,104.150,98,110
1985,8,104.250,102,105
1986,16,102.688,99,106
1987,40,116.200,105,122
1988,19,102.421,96,110
1989,14,113.071,108,119
1990,17,131.647,122,141
1991,18,125.333,115,134
1992,14,126.214,118,133
1993,15,128.467,119,137
1994,37,128.676,113,136
1995,5,95.400,95,96
1996,4,113.250,111,115
1997,8,119.125,117,122
1998,30,126.467,114,137
1999,4,108.750,107,112
2000,6,134.833,131,139
2001,27,127.556,116,138
2002,36,159.806,134,170
2003,34,105.029,96,114
2004,30,122.700,108,134
2005,7,130.286,125,134
2006,40,120.925,111,132
2007,23,115.957,108,124
2008,6,101.667,98,107
2009,6,122.333,119,128
2010,19,119.053,107,133
2011,30,169.433,158,177
2012,27,134.333,123,143
2013,32,104.594,96,115
2014,34,126.324,118,132
2015,20,104.500,99,111
2016,17,116.059,109,121
2017,6,99.333,97,101
2018,29,124.862,113,137
2019,18,104.000,97,109
2020,19,119.895,114,125
2021,5,118.600,116,121
2022,10,97.800,95,101
2023,11,136.455,131,141
2024,27,129.259,118,141
2025,17,106.765,104,110
2026,19,110.632,105,118
2027,28,134.036,123,141
2028,29,121.724,106,130
2029,28,143.643,120,155
2030,6,101.500,99,104
2031,5,100.400,98,102
2032,7,101.571,100,104
