 ,Area,Mean,Min,Max
494,6,122.000,120,124
495,9,120.889,117,125
496,4,132.750,127,140
497,21,122.333,119,126
498,6,119.667,117,123
499,10,121.000,120,123
500,14,121.429,117,128
501,35,130.486,116,142
502,28,150.607,138,162
503,7,119.857,117,123
504,35,133.943,119,153
505,8,121.000,118,125
506,38,127.947,117,138
507,26,121.654,118,125
508,9,123.778,122,126
509,25,127.720,121,133
510,16,128.312,117,142
511,27,147.556,129,158
512,13,125.538,120,131
513,36,132.917,115,153
514,31,126.032,116,138
515,5,117.400,116,118
516,17,124.941,117,132
517,5,128.200,116,137
518,25,124.040,117,133
519,40,137.025,117,153
520,18,120.778,117,125
521,30,129.333,118,142
522,17,157.529,132,175
523,20,125.800,119,133
524,15,138.267,120,149
525,14,120.857,119,123
526,5,126.000,124,129
527,27,124.926,118,132
528,13,124.385,120,130
529,20,126.850,119,133
530,28,129.964,117,142
531,15,126.400,120,133
532,22,133.045,121,145
533,27,122.741,114,129
534,4,138.750,135,143
535,32,126.688,114,141
536,4,124.500,123,126
537,23,123.087,116,131
538,12,125.750,120,132
539,8,126.375,122,129
540,29,123.655,116,130
541,27,129.778,117,141
542,35,135.943,118,150
543,7,125.429,124,127
544,14,128.714,119,136
545,17,120.176,115,126
546,15,124.600,120,129
547,29,126.000,119,134
548,18,120.278,114,125
549,26,131.500,118,142
550,14,137.857,132,141
551,20,130.650,121,142
552,15,125.800,120,134
553,40,136.575,120,150
554,15,125.400,120,131
555,10,124.000,120,129
556,26,140.269,130,154
557,9,121.556,117,126
558,39,140.308,115,164
559,10,124.100,121,130
560,34,135.735,120,153
561,14,124.571,118,133
562,23,128.609,120,142
563,36,141.333,125,162
564,17,128.706,122,137
565,24,128.792,122,139
566,20,127.050,118,138
567,11,126.727,124,130
568,32,127.969,116,142
569,38,140.842,119,161
570,19,128.474,119,138
571,27,129.963,117,143
572,21,131.095,113,145
573,17,122.588,115,129
574,10,127.300,117,134
575,26,128.538,116,144
576,5,124.000,122,128
577,32,135.312,118,150
578,34,141.235,121,159
579,9,126.556,123,130
580,14,125.571,122,131
581,30,128.200,116,140
582,10,132.700,130,134
583,31,126.968,114,142
584,39,128.974,113,143
585,11,129.545,126,137
586,24,124.708,116,135
587,19,128.474,120,137
588,26,130.692,122,140
589,33,133.818,119,150
590,7,124.571,117,132
591,19,128.105,121,137
592,7,127.143,123,132
593,18,122.944,114,130
594,22,129.318,121,144
595,5,119.800,118,122
596,24,134.375,122,148
597,39,124.692,119,133
598,39,128.974,119,138
599,12,129.833,123,135
600,38,131.921,117,146
601,7,121.857,120,124
602,25,135.840,120,158
603,15,130.133,123,139
604,5,134.400,131,137
605,25,134.200,120,154
606,21,128.238,119,137
607,19,127.263,119,136
608,22,131.000,128,135
609,13,132.000,124,143
610,35,142.771,119,166
611,39,136.949,116,156
612,39,137.128,115,155
613,32,129.188,118,143
614,9,125.111,122,129
615,35,133.114,118,150
616,32,130.438,117,144
617,23,131.348,121,148
618,4,119.500,119,121
619,34,131.029,117,147
620,17,121.471,116,128
621,12,131.917,125,137
622,29,124.828,114,138
623,21,125.857,119,134
624,7,132.571,130,136
625,14,127.571,120,137
626,37,131.351,119,146
627,40,135.300,112,145
628,36,133.833,118,146
629,16,124.375,120,130
630,9,125.667,114,135
631,28,162.607,142,172
632,7,129.000,125,132
633,24,125.333,120,132
634,34,136.088,126,147
635,40,137.500,115,156
636,14,131.786,119,142
637,39,130.667,114,144
638,21,128.048,120,139
639,14,145.429,130,155
640,8,122.375,119,126
641,29,135.862,120,152
642,26,124.923,117,134
643,36,135.028,119,150
644,35,131.771,121,142
645,26,130.846,120,144
646,28,136.929,122,156
647,10,124.700,120,130
648,35,138.571,115,158
649,39,152.205,112,173
650,31,126.323,114,135
651,12,134.500,130,139
652,28,131.714,128,136
653,8,122.500,119,127
654,34,140.882,125,156
655,26,141.692,124,155
656,40,132.675,115,149
657,28,139.571,122,158
658,28,133.107,119,148
659,21,128.762,119,136
660,4,122.000,121,123
661,40,139.050,118,159
662,19,128.158,118,138
663,12,125.250,115,132
664,38,131.263,119,145
665,9,128.333,124,135
666,34,133.765,124,143
667,23,127.174,120,136
668,36,142.056,117,163
669,12,139.750,125,150
670,12,132.250,116,140
671,30,131.867,119,144
672,27,134.926,117,154
673,12,131.083,128,135
674,35,138.371,114,157
675,8,128.625,123,133
676,25,134.920,127,149
677,15,123.733,118,128
678,37,141.514,114,160
679,39,136.641,113,165
680,22,136.364,122,154
681,10,133.500,132,135
682,7,129.143,129,130
683,26,130.231,118,141
684,21,126.905,119,137
685,27,135.852,124,153
686,25,134.160,117,151
687,33,134.121,117,153
688,26,133.346,117,148
689,10,128.700,122,138
690,20,119.250,115,125
691,26,128.423,120,138
692,9,134.556,125,145
693,25,132.800,117,146
694,7,129.286,126,131
695,6,164.833,163,166
696,10,123.300,116,131
697,6,134.667,131,142
698,34,139.794,118,157
699,22,131.455,118,148
700,39,128.846,117,142
701,13,130.462,129,133
702,34,126.941,114,137
703,29,134.517,120,151
704,10,139.700,131,145
705,32,130.844,117,143
706,5,133.400,132,135
707,5,124.600,121,127
708,6,128.000,124,135
709,11,134.273,129,140
710,28,131.464,122,141
711,30,144.000,111,169
712,10,131.900,129,134
713,20,120.750,114,125
714,29,142.483,122,160
715,10,123.900,115,129
716,19,137.789,133,146
717,26,132.269,129,135
718,19,121.684,114,129
719,33,133.273,117,149
720,26,131.346,117,144
721,30,139.933,126,153
722,39,132.410,124,140
723,28,123.071,117,131
724,27,127.519,116,144
725,34,137.529,116,153
726,11,124.727,119,130
727,24,123.667,118,132
728,13,119.538,116,122
729,10,138.100,134,142
730,31,131.290,118,149
731,11,138.545,132,146
732,12,124.583,118,131
733,20,133.950,129,142
734,17,126.471,118,133
735,12,129.667,127,132
736,11,126.636,122,132
737,7,137.571,133,143
738,13,118.000,114,124
739,26,135.500,130,141
740,37,143.892,126,156
741,18,129.722,117,139
742,16,125.500,121,132
743,8,123.625,122,125
744,5,140.000,133,148
745,18,130.167,126,136
746,12,128.750,122,134
747,24,129.583,122,137
748,5,140.200,134,145
749,8,122.625,117,128
750,11,124.182,119,129
751,29,131.655,119,147
752,5,125.000,123,128
753,16,139.000,131,156
754,16,131.562,124,143
755,11,124.273,117,131
756,6,118.500,117,122
757,18,124.111,117,129
758,31,137.387,116,154
759,40,139.450,117,162
760,7,119.286,116,123
761,28,135.786,120,148
762,13,118.846,114,123
763,13,134.846,127,146
764,19,143.789,126,157
765,28,133.036,118,154
766,38,130.526,115,141
767,4,122.750,121,124
768,20,124.850,114,132
769,19,124.632,118,131
770,30,130.533,114,138
771,40,133.650,118,148
772,16,136.375,122,148
773,35,133.629,116,148
774,4,120.750,119,122
775,27,122.852,115,132
776,28,152.500,116,170
777,40,130.100,115,139
778,22,140.773,127,147
779,35,136.543,118,154
780,29,126.034,118,134
781,15,122.400,114,128
782,31,143.903,115,160
783,40,133.775,115,153
784,35,134.171,113,148
785,4,124.000,120,127
786,33,145.515,126,163
787,7,121.000,119,123
788,18,127.111,121,133
789,35,121.857,115,132
790,28,129.214,118,140
791,18,127.111,117,135
792,34,130.353,116,144
793,39,133.923,118,146
794,31,136.839,114,157
795,13,124.615,121,129
796,7,126.857,122,133
797,13,123.538,118,132
798,4,121.250,120,122
799,33,124.970,118,134
800,10,125.400,121,128
801,38,126.579,115,136
802,32,133.219,116,146
803,13,124.077,120,131
804,32,135.875,120,150
805,16,123.375,116,128
806,16,121.188,114,127
807,11,125.636,120,128
808,27,132.037,118,145
809,36,138.889,116,157
810,24,128.000,115,138
811,16,130.125,124,139
812,16,118.250,114,122
813,19,128.000,120,138
814,4,127.250,127,128
815,25,130.440,120,141
816,4,119.250,117,121
817,35,132.143,119,142
818,6,124.333,123,126
819,26,127.538,117,137
820,10,124.800,119,132
821,38,136.684,115,152
822,19,138.263,125,149
823,7,140.429,123,154
824,38,139.842,117,156
825,9,123.556,121,127
826,19,129.105,119,139
827,32,131.188,117,147
828,39,136.641,115,153
829,10,117.800,115,122
830,30,129.167,117,143
831,30,135.167,118,151
832,31,128.581,119,139
833,32,139.312,121,152
834,7,125.286,121,130
835,19,127.000,119,135
836,10,129.300,124,135
837,6,123.333,121,126
838,30,125.600,118,133
839,12,118.750,114,127
840,40,136.975,115,160
841,31,133.387,115,150
842,40,136.600,118,151
843,21,125.524,121,132
844,9,128.556,122,135
845,18,124.667,119,137
846,33,132.485,116,153
847,39,132.436,119,148
848,25,146.160,116,166
849,28,134.929,123,146
850,14,127.857,120,135
851,39,136.846,117,157
852,5,127.200,123,131
853,7,119.571,115,125
854,32,131.938,119,148
855,8,123.500,120,127
856,36,127.111,114,138
857,29,131.897,114,146
858,33,125.333,114,134
859,6,147.000,142,152
860,35,134.514,115,149
861,34,164.853,131,190
862,8,134.125,122,142
863,14,123.500,116,129
864,12,124.333,119,128
865,24,131.292,117,146
866,40,140.575,120,160
867,23,123.043,116,128
868,6,147.167,133,155
869,39,151.256,122,172
870,28,134.643,118,146
871,25,130.560,116,142
872,20,125.350,118,132
873,20,126.650,120,134
874,14,131.929,125,142
875,21,158.619,137,173
876,27,127.222,116,137
877,12,119.000,115,126
878,23,126.609,115,136
879,10,125.000,118,132
